First Ingredient,Second Ingredient,Normalized Common Recipe Weight,Normalized Common Compound weight
spargel,jerusalem_artichoke,0.0,-1.0
spargel,cetriolo,0.0,-1.0
spargel,rusk,0.0,-1.0
spargel,Ya_Ma_Zi,0.0,-1.0
spargel,white_chocolate,0.0,-1.0
spargel,viande_blanche,0.0,-1.0
spargel,koriander,0.0,-1.0
spargel,buttermilk,0.0,-1.0
spargel,beet,0.0,-1.0
spargel,red_potato,0.0,-1.0
spargel,pine_nut,0.0,-1.0
spargel,toast,0.0,-1.0
spargel,nouilles,0.0,-1.0
spargel,smoked_trout,0.0,-1.0
spargel,bell_pepper,0.0,-1.0
spargel,vinagre_balsamico,0.0,-1.0
spargel,raisin_sec,0.0,-1.0
spargel,pumpkin_seeds,0.0,-1.0
spargel,sauerkirsche,0.0,-1.0
spargel,courge,0.0,-1.0
spargel,lapereau,0.0,-1.0
spargel,salmon,0.0,-1.0
spargel,4,0.0,-1.0
spargel,cup,0.0,-1.0
spargel,rye_bread,0.0,-1.0
spargel,sweet_vera_paprika,0.0,-1.0
spargel,cannelloni,0.0,-1.0
spargel,An_Chun,0.0,-1.0
spargel,lasagne,0.0,-1.0
spargel,penne_rigate,0.0,-1.0
spargel,fennel_seeds,0.0,-1.0
spargel,ice,0.0,-1.0
spargel,Qing_Wa,0.0,-1.0
spargel,sojasauce,0.0,-1.0
spargel,red_fish,0.0,-1.0
spargel,coconut,0.0,-1.0
spargel,filet,0.0,-1.0
spargel,saffron,0.0,-1.0
spargel,navy_bean,0.0,-1.0
spargel,octopus,0.0,-1.0
spargel,tangerine,0.0,-1.0
spargel,cranberry,0.0,-1.0
spargel,yogurt,0.0,-1.0
spargel,rum,0.0,-1.0
fines_herbs_vinaigrette,yeast,0.0,-1.0
fines_herbs_vinaigrette,huile_d_olive,0.0,-1.0
fines_herbs_vinaigrette,galletto,0.0,-1.0
fines_herbs_vinaigrette,makkaroni,0.0,-1.0
fines_herbs_vinaigrette,yellow_bell_pepper,0.0,-1.0
fines_herbs_vinaigrette,prawn,0.0,-1.0
fines_herbs_vinaigrette,courgette,0.0,-1.0
fines_herbs_vinaigrette,spaghetti,0.0,-1.0
fines_herbs_vinaigrette,caviar,0.0,-1.0
fines_herbs_vinaigrette,chitterlings,0.0,-1.0
fines_herbs_vinaigrette,pasta_pizza,0.0,-1.0
fines_herbs_vinaigrette,leek,0.0,-1.0
fines_herbs_vinaigrette,melisse,0.0,-1.0
fines_herbs_vinaigrette,split_pea,0.0,-1.0
fines_herbs_vinaigrette,jerusalem_artichoke,0.0,-1.0
fines_herbs_vinaigrette,cetriolo,0.0,-1.0
fines_herbs_vinaigrette,rusk,0.0,-1.0
fines_herbs_vinaigrette,Ya_Ma_Zi,0.0,-1.0
fines_herbs_vinaigrette,white_chocolate,0.0,-1.0
fines_herbs_vinaigrette,viande_blanche,0.0,-1.0
fines_herbs_vinaigrette,koriander,0.0,-1.0
fines_herbs_vinaigrette,buttermilk,0.0,-1.0
fines_herbs_vinaigrette,beet,0.0,-1.0
fines_herbs_vinaigrette,red_potato,0.022222222222222223,-1.0
fines_herbs_vinaigrette,pine_nut,0.0,-1.0
fines_herbs_vinaigrette,toast,0.0,-1.0
fines_herbs_vinaigrette,nouilles,0.0,-1.0
fines_herbs_vinaigrette,smoked_trout,0.0,-1.0
fines_herbs_vinaigrette,bell_pepper,0.0,-1.0
fines_herbs_vinaigrette,vinagre_balsamico,0.0,-1.0
fines_herbs_vinaigrette,raisin_sec,0.0,-1.0
fines_herbs_vinaigrette,pumpkin_seeds,0.0,-1.0
fines_herbs_vinaigrette,sauerkirsche,0.0,-1.0
fines_herbs_vinaigrette,courge,0.0,-1.0
fines_herbs_vinaigrette,lapereau,0.0,-1.0
fines_herbs_vinaigrette,salmon,0.0,-1.0
fines_herbs_vinaigrette,4,0.0,-1.0
fines_herbs_vinaigrette,cup,0.0,-1.0
fines_herbs_vinaigrette,rye_bread,0.0,-1.0
fines_herbs_vinaigrette,sweet_vera_paprika,0.0,-1.0
fines_herbs_vinaigrette,cannelloni,0.0,-1.0
fines_herbs_vinaigrette,An_Chun,0.0,-1.0
fines_herbs_vinaigrette,lasagne,0.0,-1.0
fines_herbs_vinaigrette,penne_rigate,0.0,-1.0
fines_herbs_vinaigrette,fennel_seeds,0.0,-1.0
fines_herbs_vinaigrette,ice,0.0,-1.0
fines_herbs_vinaigrette,Qing_Wa,0.0,-1.0
fines_herbs_vinaigrette,sojasauce,0.0,-1.0
fines_herbs_vinaigrette,red_fish,0.0,-1.0
fines_herbs_vinaigrette,coconut,0.0,-1.0
fines_herbs_vinaigrette,filet,0.0,-1.0
fines_herbs_vinaigrette,saffron,0.0,-1.0
fines_herbs_vinaigrette,navy_bean,0.0,-1.0
fines_herbs_vinaigrette,octopus,0.0,-1.0
fines_herbs_vinaigrette,tangerine,0.0,-1.0
fines_herbs_vinaigrette,cranberry,0.0,-1.0
fines_herbs_vinaigrette,yogurt,0.0,-1.0
fines_herbs_vinaigrette,rum,0.0,-1.0
yeast,huile_d_olive,0.0,-1.0
yeast,galletto,0.0,-1.0
yeast,makkaroni,0.0,-1.0
yeast,yellow_bell_pepper,0.0,-1.0
yeast,prawn,0.0,0.0
yeast,courgette,0.0,-1.0
yeast,spaghetti,0.0,-1.0
yeast,caviar,0.0,0.0
yeast,chitterlings,0.0,-1.0
yeast,pasta_pizza,0.0,-1.0
yeast,leek,0.0,0.0
yeast,melisse,0.0,-1.0
yeast,split_pea,0.0,0.0
yeast,jerusalem_artichoke,0.0,0.0
yeast,cetriolo,0.0,-1.0
yeast,rusk,0.0,-1.0
yeast,Ya_Ma_Zi,0.0,-1.0
yeast,white_chocolate,0.0,-1.0
yeast,viande_blanche,0.0,-1.0
yeast,koriander,0.0,-1.0
yeast,buttermilk,0.0,0.0
yeast,beet,0.0,0.0
yeast,red_potato,0.0,-1.0
yeast,pine_nut,0.0,-1.0
yeast,toast,0.0,-1.0
yeast,nouilles,0.0,-1.0
yeast,smoked_trout,0.0,-1.0
yeast,bell_pepper,0.0,0.0
yeast,vinagre_balsamico,0.0,-1.0
yeast,raisin_sec,0.0,-1.0
yeast,pumpkin_seeds,0.0,-1.0
yeast,sauerkirsche,0.0,-1.0
yeast,courge,0.0,-1.0
yeast,lapereau,0.0,-1.0
yeast,salmon,0.0,0.0
yeast,4,0.0,-1.0
yeast,cup,0.0,-1.0
yeast,rye_bread,0.0,0.0
yeast,sweet_vera_paprika,0.0,-1.0
yeast,cannelloni,0.0,-1.0
yeast,An_Chun,0.0,-1.0
yeast,lasagne,0.0,-1.0
yeast,penne_rigate,0.0,-1.0
yeast,fennel_seeds,0.0,-1.0
yeast,ice,0.0,-1.0
yeast,Qing_Wa,0.0,-1.0
yeast,sojasauce,0.0,-1.0
yeast,red_fish,0.0,-1.0
yeast,coconut,0.0,0.0
yeast,filet,0.0,-1.0
yeast,saffron,0.0,0.0
yeast,navy_bean,0.0,0.0
yeast,octopus,0.0,0.0
yeast,tangerine,0.0,0.0
yeast,cranberry,0.0,0.0
yeast,yogurt,0.0,0.0
yeast,rum,0.0,0.0
huile_d_olive,galletto,0.044444444444444446,-1.0
huile_d_olive,makkaroni,0.0,-1.0
huile_d_olive,yellow_bell_pepper,0.044444444444444446,-1.0
huile_d_olive,prawn,0.0,-1.0
huile_d_olive,courgette,0.0,-1.0
huile_d_olive,spaghetti,0.0,-1.0
huile_d_olive,caviar,0.0,-1.0
huile_d_olive,chitterlings,0.044444444444444446,-1.0
huile_d_olive,pasta_pizza,0.044444444444444446,-1.0
huile_d_olive,leek,0.0,-1.0
huile_d_olive,melisse,0.0,-1.0
huile_d_olive,split_pea,0.0,-1.0
huile_d_olive,jerusalem_artichoke,0.0,-1.0
huile_d_olive,cetriolo,0.0,-1.0
huile_d_olive,rusk,0.0,-1.0
huile_d_olive,Ya_Ma_Zi,0.0,-1.0
huile_d_olive,white_chocolate,0.0,-1.0
huile_d_olive,viande_blanche,0.0,-1.0
huile_d_olive,koriander,0.0,-1.0
huile_d_olive,buttermilk,0.0,-1.0
huile_d_olive,beet,0.0,-1.0
huile_d_olive,red_potato,0.0,-1.0
huile_d_olive,pine_nut,0.0,-1.0
huile_d_olive,toast,0.0,-1.0
huile_d_olive,nouilles,0.044444444444444446,-1.0
huile_d_olive,smoked_trout,0.0,-1.0
huile_d_olive,bell_pepper,0.0,-1.0
huile_d_olive,vinagre_balsamico,0.0,-1.0
huile_d_olive,raisin_sec,0.0,-1.0
huile_d_olive,pumpkin_seeds,0.0,-1.0
huile_d_olive,sauerkirsche,0.0,-1.0
huile_d_olive,courge,0.0,-1.0
huile_d_olive,lapereau,0.0,-1.0
huile_d_olive,salmon,0.0,-1.0
huile_d_olive,4,0.0,-1.0
huile_d_olive,cup,0.0,-1.0
huile_d_olive,rye_bread,0.0,-1.0
huile_d_olive,sweet_vera_paprika,0.0,-1.0
huile_d_olive,cannelloni,0.0,-1.0
huile_d_olive,An_Chun,0.0,-1.0
huile_d_olive,lasagne,0.0,-1.0
huile_d_olive,penne_rigate,0.0,-1.0
huile_d_olive,fennel_seeds,0.0,-1.0
huile_d_olive,ice,0.0,-1.0
huile_d_olive,Qing_Wa,0.0,-1.0
huile_d_olive,sojasauce,0.0,-1.0
huile_d_olive,red_fish,0.0,-1.0
huile_d_olive,coconut,0.0,-1.0
huile_d_olive,filet,0.0,-1.0
huile_d_olive,saffron,0.0,-1.0
huile_d_olive,navy_bean,0.0,-1.0
huile_d_olive,octopus,0.0,-1.0
huile_d_olive,tangerine,0.0,-1.0
huile_d_olive,cranberry,0.0,-1.0
huile_d_olive,yogurt,0.0,-1.0
huile_d_olive,rum,0.0,-1.0
galletto,makkaroni,0.0,-1.0
galletto,yellow_bell_pepper,0.0,-1.0
galletto,prawn,0.0,-1.0
galletto,courgette,0.0,-1.0
galletto,spaghetti,0.0,-1.0
galletto,caviar,0.0,-1.0
galletto,chitterlings,0.0,-1.0
galletto,pasta_pizza,0.0,-1.0
galletto,leek,0.0,-1.0
galletto,melisse,0.0,-1.0
galletto,split_pea,0.0,-1.0
galletto,jerusalem_artichoke,0.0,-1.0
galletto,cetriolo,0.0,-1.0
galletto,rusk,0.0,-1.0
galletto,Ya_Ma_Zi,0.0,-1.0
galletto,white_chocolate,0.0,-1.0
galletto,viande_blanche,0.0,-1.0
galletto,koriander,0.0,-1.0
galletto,buttermilk,0.0,-1.0
galletto,beet,0.0,-1.0
galletto,red_potato,0.0,-1.0
galletto,pine_nut,0.0,-1.0
galletto,toast,0.0,-1.0
galletto,nouilles,0.0,-1.0
galletto,smoked_trout,0.0,-1.0
galletto,bell_pepper,0.0,-1.0
galletto,vinagre_balsamico,0.0,-1.0
galletto,raisin_sec,0.0,-1.0
galletto,pumpkin_seeds,0.0,-1.0
galletto,sauerkirsche,0.0,-1.0
galletto,courge,0.0,-1.0
galletto,lapereau,0.0,-1.0
galletto,salmon,0.0,-1.0
galletto,4,0.0,-1.0
galletto,cup,0.0,-1.0
galletto,rye_bread,0.0,-1.0
galletto,sweet_vera_paprika,0.0,-1.0
galletto,cannelloni,0.0,-1.0
galletto,An_Chun,0.0,-1.0
galletto,lasagne,0.0,-1.0
galletto,penne_rigate,0.0,-1.0
galletto,fennel_seeds,0.0,-1.0
galletto,ice,0.0,-1.0
galletto,Qing_Wa,0.0,-1.0
galletto,sojasauce,0.0,-1.0
galletto,red_fish,0.0,-1.0
galletto,coconut,0.0,-1.0
galletto,filet,0.0,-1.0
galletto,saffron,0.0,-1.0
galletto,navy_bean,0.0,-1.0
galletto,octopus,0.0,-1.0
galletto,tangerine,0.0,-1.0
galletto,cranberry,0.0,-1.0
galletto,yogurt,0.0,-1.0
galletto,rum,0.0,-1.0
makkaroni,yellow_bell_pepper,0.0,-1.0
makkaroni,prawn,0.0,-1.0
makkaroni,courgette,0.0,-1.0
makkaroni,spaghetti,0.0,-1.0
makkaroni,caviar,0.0,-1.0
makkaroni,chitterlings,0.0,-1.0
makkaroni,pasta_pizza,0.0,-1.0
makkaroni,leek,0.0,-1.0
makkaroni,melisse,0.0,-1.0
makkaroni,split_pea,0.0,-1.0
makkaroni,jerusalem_artichoke,0.0,-1.0
makkaroni,cetriolo,0.0,-1.0
makkaroni,rusk,0.0,-1.0
makkaroni,Ya_Ma_Zi,0.0,-1.0
makkaroni,white_chocolate,0.0,-1.0
makkaroni,viande_blanche,0.0,-1.0
makkaroni,koriander,0.0,-1.0
makkaroni,buttermilk,0.0,-1.0
makkaroni,beet,0.0,-1.0
makkaroni,red_potato,0.0,-1.0
makkaroni,pine_nut,0.0,-1.0
makkaroni,toast,0.0,-1.0
makkaroni,nouilles,0.0,-1.0
makkaroni,smoked_trout,0.0,-1.0
makkaroni,bell_pepper,0.0,-1.0
makkaroni,vinagre_balsamico,0.0,-1.0
makkaroni,raisin_sec,0.0,-1.0
makkaroni,pumpkin_seeds,0.0,-1.0
makkaroni,sauerkirsche,0.0,-1.0
makkaroni,courge,0.0,-1.0
makkaroni,lapereau,0.0,-1.0
makkaroni,salmon,0.0,-1.0
makkaroni,4,0.0,-1.0
makkaroni,cup,0.0,-1.0
makkaroni,rye_bread,0.0,-1.0
makkaroni,sweet_vera_paprika,0.0,-1.0
makkaroni,cannelloni,0.0,-1.0
makkaroni,An_Chun,0.0,-1.0
makkaroni,lasagne,0.0,-1.0
makkaroni,penne_rigate,0.0,-1.0
makkaroni,fennel_seeds,0.0,-1.0
makkaroni,ice,0.0,-1.0
makkaroni,Qing_Wa,0.0,-1.0
makkaroni,sojasauce,0.0,-1.0
makkaroni,red_fish,0.0,-1.0
makkaroni,coconut,0.0,-1.0
makkaroni,filet,0.0,-1.0
makkaroni,saffron,0.0,-1.0
makkaroni,navy_bean,0.0,-1.0
makkaroni,octopus,0.0,-1.0
makkaroni,tangerine,0.0,-1.0
makkaroni,cranberry,0.0,-1.0
makkaroni,yogurt,0.0,-1.0
makkaroni,rum,0.0,-1.0
yellow_bell_pepper,prawn,0.0,-1.0
yellow_bell_pepper,courgette,0.0,-1.0
yellow_bell_pepper,spaghetti,0.0,-1.0
yellow_bell_pepper,caviar,0.0,-1.0
yellow_bell_pepper,chitterlings,0.0,-1.0
yellow_bell_pepper,pasta_pizza,0.0,-1.0
yellow_bell_pepper,leek,0.0,-1.0
yellow_bell_pepper,melisse,0.0,-1.0
yellow_bell_pepper,split_pea,0.0,-1.0
yellow_bell_pepper,jerusalem_artichoke,0.0,-1.0
yellow_bell_pepper,cetriolo,0.0,-1.0
yellow_bell_pepper,rusk,0.0,-1.0
yellow_bell_pepper,Ya_Ma_Zi,0.0,-1.0
yellow_bell_pepper,white_chocolate,0.0,-1.0
yellow_bell_pepper,viande_blanche,0.0,-1.0
yellow_bell_pepper,koriander,0.0,-1.0
yellow_bell_pepper,buttermilk,0.0,-1.0
yellow_bell_pepper,beet,0.0,-1.0
yellow_bell_pepper,red_potato,0.0,-1.0
yellow_bell_pepper,pine_nut,0.0,-1.0
yellow_bell_pepper,toast,0.0,-1.0
yellow_bell_pepper,nouilles,0.0,-1.0
yellow_bell_pepper,smoked_trout,0.0,-1.0
yellow_bell_pepper,bell_pepper,0.0,-1.0
yellow_bell_pepper,vinagre_balsamico,0.0,-1.0
yellow_bell_pepper,raisin_sec,0.0,-1.0
yellow_bell_pepper,pumpkin_seeds,0.0,-1.0
yellow_bell_pepper,sauerkirsche,0.0,-1.0
yellow_bell_pepper,courge,0.0,-1.0
yellow_bell_pepper,lapereau,0.0,-1.0
yellow_bell_pepper,salmon,0.0,-1.0
yellow_bell_pepper,4,0.0,-1.0
yellow_bell_pepper,cup,0.0,-1.0
yellow_bell_pepper,rye_bread,0.0,-1.0
yellow_bell_pepper,sweet_vera_paprika,0.0,-1.0
yellow_bell_pepper,cannelloni,0.0,-1.0
yellow_bell_pepper,An_Chun,0.0,-1.0
yellow_bell_pepper,lasagne,0.0,-1.0
yellow_bell_pepper,penne_rigate,0.0,-1.0
yellow_bell_pepper,fennel_seeds,0.0,-1.0
yellow_bell_pepper,ice,0.0,-1.0
yellow_bell_pepper,Qing_Wa,0.0,-1.0
yellow_bell_pepper,sojasauce,0.0,-1.0
yellow_bell_pepper,red_fish,0.0,-1.0
yellow_bell_pepper,coconut,0.0,-1.0
yellow_bell_pepper,filet,0.0,-1.0
yellow_bell_pepper,saffron,0.0,-1.0
yellow_bell_pepper,navy_bean,0.0,-1.0
yellow_bell_pepper,octopus,0.0,-1.0
yellow_bell_pepper,tangerine,0.0,-1.0
yellow_bell_pepper,cranberry,0.0,-1.0
yellow_bell_pepper,yogurt,0.0,-1.0
yellow_bell_pepper,rum,0.0,-1.0
prawn,courgette,0.044444444444444446,-1.0
prawn,spaghetti,0.044444444444444446,-1.0
prawn,caviar,0.06666666666666667,0.0
prawn,chitterlings,0.0,-1.0
prawn,pasta_pizza,0.0,-1.0
prawn,leek,0.0,0.0064516129032258064
prawn,melisse,0.0,-1.0
prawn,split_pea,0.0,0.0
prawn,jerusalem_artichoke,0.0,0.0
prawn,cetriolo,0.0,-1.0
prawn,rusk,0.0,-1.0
prawn,Ya_Ma_Zi,0.0,-1.0
prawn,white_chocolate,0.0,-1.0
prawn,viande_blanche,0.0,-1.0
prawn,koriander,0.0,-1.0
prawn,buttermilk,0.0,0.0
prawn,beet,0.0,0.0
prawn,red_potato,0.0,-1.0
prawn,pine_nut,0.0,-1.0
prawn,toast,0.0,-1.0
prawn,nouilles,0.0,-1.0
prawn,smoked_trout,0.0,-1.0
prawn,bell_pepper,0.0,0.0
prawn,vinagre_balsamico,0.0,-1.0
prawn,raisin_sec,0.0,-1.0
prawn,pumpkin_seeds,0.0,-1.0
prawn,sauerkirsche,0.0,-1.0
prawn,courge,0.0,-1.0
prawn,lapereau,0.0,-1.0
prawn,salmon,0.0,0.0064516129032258064
prawn,4,0.0,-1.0
prawn,cup,0.0,-1.0
prawn,rye_bread,0.0,0.0
prawn,sweet_vera_paprika,0.0,-1.0
prawn,cannelloni,0.0,-1.0
prawn,An_Chun,0.0,-1.0
prawn,lasagne,0.0,-1.0
prawn,penne_rigate,0.0,-1.0
prawn,fennel_seeds,0.0,-1.0
prawn,ice,0.0,-1.0
prawn,Qing_Wa,0.0,-1.0
prawn,sojasauce,0.0,-1.0
prawn,red_fish,0.0,-1.0
prawn,coconut,0.0,0.0
prawn,filet,0.0,-1.0
prawn,saffron,0.0,0.0
prawn,navy_bean,0.0,0.0
prawn,octopus,0.0,0.0
prawn,tangerine,0.0,0.0
prawn,cranberry,0.0,0.0
prawn,yogurt,0.0,0.0
prawn,rum,0.0,0.0
courgette,spaghetti,0.044444444444444446,-1.0
courgette,caviar,0.044444444444444446,-1.0
courgette,chitterlings,0.0,-1.0
courgette,pasta_pizza,0.0,-1.0
courgette,leek,0.0,-1.0
courgette,melisse,0.0,-1.0
courgette,split_pea,0.0,-1.0
courgette,jerusalem_artichoke,0.0,-1.0
courgette,cetriolo,0.0,-1.0
courgette,rusk,0.044444444444444446,-1.0
courgette,Ya_Ma_Zi,0.0,-1.0
courgette,white_chocolate,0.0,-1.0
courgette,viande_blanche,0.0,-1.0
courgette,koriander,0.0,-1.0
courgette,buttermilk,0.0,-1.0
courgette,beet,0.0,-1.0
courgette,red_potato,0.0,-1.0
courgette,pine_nut,0.0,-1.0
courgette,toast,0.0,-1.0
courgette,nouilles,0.0,-1.0
courgette,smoked_trout,0.0,-1.0
courgette,bell_pepper,0.0,-1.0
courgette,vinagre_balsamico,0.0,-1.0
courgette,raisin_sec,0.0,-1.0
courgette,pumpkin_seeds,0.0,-1.0
courgette,sauerkirsche,0.0,-1.0
courgette,courge,0.0,-1.0
courgette,lapereau,0.0,-1.0
courgette,salmon,0.0,-1.0
courgette,4,0.0,-1.0
courgette,cup,0.0,-1.0
courgette,rye_bread,0.0,-1.0
courgette,sweet_vera_paprika,0.0,-1.0
courgette,cannelloni,0.0,-1.0
courgette,An_Chun,0.0,-1.0
courgette,lasagne,0.0,-1.0
courgette,penne_rigate,0.0,-1.0
courgette,fennel_seeds,0.0,-1.0
courgette,ice,0.0,-1.0
courgette,Qing_Wa,0.0,-1.0
courgette,sojasauce,0.0,-1.0
courgette,red_fish,0.0,-1.0
courgette,coconut,0.0,-1.0
courgette,filet,0.0,-1.0
courgette,saffron,0.0,-1.0
courgette,navy_bean,0.0,-1.0
courgette,octopus,0.0,-1.0
courgette,tangerine,0.0,-1.0
courgette,cranberry,0.0,-1.0
courgette,yogurt,0.0,-1.0
courgette,rum,0.0,-1.0
spaghetti,caviar,0.06666666666666667,-1.0
spaghetti,chitterlings,0.0,-1.0
spaghetti,pasta_pizza,0.0,-1.0
spaghetti,leek,0.0,-1.0
spaghetti,melisse,0.0,-1.0
spaghetti,split_pea,0.0,-1.0
spaghetti,jerusalem_artichoke,0.0,-1.0
spaghetti,cetriolo,0.0,-1.0
spaghetti,rusk,0.0,-1.0
spaghetti,Ya_Ma_Zi,0.0,-1.0
spaghetti,white_chocolate,0.0,-1.0
spaghetti,viande_blanche,0.0,-1.0
spaghetti,koriander,0.0,-1.0
spaghetti,buttermilk,0.0,-1.0
spaghetti,beet,0.0,-1.0
spaghetti,red_potato,0.0,-1.0
spaghetti,pine_nut,0.0,-1.0
spaghetti,toast,0.0,-1.0
spaghetti,nouilles,0.0,-1.0
spaghetti,smoked_trout,0.0,-1.0
spaghetti,bell_pepper,0.0,-1.0
spaghetti,vinagre_balsamico,0.0,-1.0
spaghetti,raisin_sec,0.0,-1.0
spaghetti,pumpkin_seeds,0.0,-1.0
spaghetti,sauerkirsche,0.0,-1.0
spaghetti,courge,0.0,-1.0
spaghetti,lapereau,0.0,-1.0
spaghetti,salmon,0.0,-1.0
spaghetti,4,0.0,-1.0
spaghetti,cup,0.0,-1.0
spaghetti,rye_bread,0.0,-1.0
spaghetti,sweet_vera_paprika,0.0,-1.0
spaghetti,cannelloni,0.0,-1.0
spaghetti,An_Chun,0.0,-1.0
spaghetti,lasagne,0.0,-1.0
spaghetti,penne_rigate,0.0,-1.0
spaghetti,fennel_seeds,0.0,-1.0
spaghetti,ice,0.0,-1.0
spaghetti,Qing_Wa,0.0,-1.0
spaghetti,sojasauce,0.0,-1.0
spaghetti,red_fish,0.0,-1.0
spaghetti,coconut,0.0,-1.0
spaghetti,filet,0.0,-1.0
spaghetti,saffron,0.0,-1.0
spaghetti,navy_bean,0.0,-1.0
spaghetti,octopus,0.0,-1.0
spaghetti,tangerine,0.0,-1.0
spaghetti,cranberry,0.0,-1.0
spaghetti,yogurt,0.0,-1.0
spaghetti,rum,0.0,-1.0
caviar,chitterlings,0.0,-1.0
caviar,pasta_pizza,0.0,-1.0
caviar,leek,0.0,0.03225806451612903
caviar,melisse,0.0,-1.0
caviar,split_pea,0.0,0.0
caviar,jerusalem_artichoke,0.0,0.0
caviar,cetriolo,0.0,-1.0
caviar,rusk,0.0,-1.0
caviar,Ya_Ma_Zi,0.0,-1.0
caviar,white_chocolate,0.0,-1.0
caviar,viande_blanche,0.0,-1.0
caviar,koriander,0.0,-1.0
caviar,buttermilk,0.0,0.0064516129032258064
caviar,beet,0.0,0.0
caviar,red_potato,0.0,-1.0
caviar,pine_nut,0.0,-1.0
caviar,toast,0.0,-1.0
caviar,nouilles,0.0,-1.0
caviar,smoked_trout,0.0,-1.0
caviar,bell_pepper,0.0,0.0
caviar,vinagre_balsamico,0.0,-1.0
caviar,raisin_sec,0.0,-1.0
caviar,pumpkin_seeds,0.0,-1.0
caviar,sauerkirsche,0.0,-1.0
caviar,courge,0.0,-1.0
caviar,lapereau,0.0,-1.0
caviar,salmon,0.0,0.11612903225806452
caviar,4,0.0,-1.0
caviar,cup,0.0,-1.0
caviar,rye_bread,0.0,0.03870967741935484
caviar,sweet_vera_paprika,0.0,-1.0
caviar,cannelloni,0.0,-1.0
caviar,An_Chun,0.0,-1.0
caviar,lasagne,0.0,-1.0
caviar,penne_rigate,0.0,-1.0
caviar,fennel_seeds,0.0,-1.0
caviar,ice,0.0,-1.0
caviar,Qing_Wa,0.0,-1.0
caviar,sojasauce,0.0,-1.0
caviar,red_fish,0.0,-1.0
caviar,coconut,0.0,0.01935483870967742
caviar,filet,0.0,-1.0
caviar,saffron,0.0,0.0
caviar,navy_bean,0.0,0.04516129032258064
caviar,octopus,0.0,0.0
caviar,tangerine,0.0,0.0064516129032258064
caviar,cranberry,0.0,0.03870967741935484
caviar,yogurt,0.0,0.03225806451612903
caviar,rum,0.0,0.03870967741935484
chitterlings,pasta_pizza,0.044444444444444446,-1.0
chitterlings,leek,0.0,-1.0
chitterlings,melisse,0.0,-1.0
chitterlings,split_pea,0.0,-1.0
chitterlings,jerusalem_artichoke,0.0,-1.0
chitterlings,cetriolo,0.0,-1.0
chitterlings,rusk,0.0,-1.0
chitterlings,Ya_Ma_Zi,0.0,-1.0
chitterlings,white_chocolate,0.0,-1.0
chitterlings,viande_blanche,0.0,-1.0
chitterlings,koriander,0.0,-1.0
chitterlings,buttermilk,0.0,-1.0
chitterlings,beet,0.0,-1.0
chitterlings,red_potato,0.0,-1.0
chitterlings,pine_nut,0.0,-1.0
chitterlings,toast,0.0,-1.0
chitterlings,nouilles,0.0,-1.0
chitterlings,smoked_trout,0.0,-1.0
chitterlings,bell_pepper,0.0,-1.0
chitterlings,vinagre_balsamico,0.0,-1.0
chitterlings,raisin_sec,0.0,-1.0
chitterlings,pumpkin_seeds,0.0,-1.0
chitterlings,sauerkirsche,0.0,-1.0
chitterlings,courge,0.0,-1.0
chitterlings,lapereau,0.0,-1.0
chitterlings,salmon,0.0,-1.0
chitterlings,4,0.0,-1.0
chitterlings,cup,0.0,-1.0
chitterlings,rye_bread,0.0,-1.0
chitterlings,sweet_vera_paprika,0.0,-1.0
chitterlings,cannelloni,0.0,-1.0
chitterlings,An_Chun,0.0,-1.0
chitterlings,lasagne,0.0,-1.0
chitterlings,penne_rigate,0.0,-1.0
chitterlings,fennel_seeds,0.0,-1.0
chitterlings,ice,0.0,-1.0
chitterlings,Qing_Wa,0.0,-1.0
chitterlings,sojasauce,0.0,-1.0
chitterlings,red_fish,0.0,-1.0
chitterlings,coconut,0.0,-1.0
chitterlings,filet,0.0,-1.0
chitterlings,saffron,0.0,-1.0
chitterlings,navy_bean,0.0,-1.0
chitterlings,octopus,0.0,-1.0
chitterlings,tangerine,0.0,-1.0
chitterlings,cranberry,0.0,-1.0
chitterlings,yogurt,0.0,-1.0
chitterlings,rum,0.0,-1.0
pasta_pizza,leek,0.0,-1.0
pasta_pizza,melisse,0.0,-1.0
pasta_pizza,split_pea,0.0,-1.0
pasta_pizza,jerusalem_artichoke,0.0,-1.0
pasta_pizza,cetriolo,0.0,-1.0
pasta_pizza,rusk,0.0,-1.0
pasta_pizza,Ya_Ma_Zi,0.0,-1.0
pasta_pizza,white_chocolate,0.0,-1.0
pasta_pizza,viande_blanche,0.0,-1.0
pasta_pizza,koriander,0.0,-1.0
pasta_pizza,buttermilk,0.0,-1.0
pasta_pizza,beet,0.0,-1.0
pasta_pizza,red_potato,0.0,-1.0
pasta_pizza,pine_nut,0.0,-1.0
pasta_pizza,toast,0.0,-1.0
pasta_pizza,nouilles,0.0,-1.0
pasta_pizza,smoked_trout,0.0,-1.0
pasta_pizza,bell_pepper,0.0,-1.0
pasta_pizza,vinagre_balsamico,0.0,-1.0
pasta_pizza,raisin_sec,0.0,-1.0
pasta_pizza,pumpkin_seeds,0.0,-1.0
pasta_pizza,sauerkirsche,0.0,-1.0
pasta_pizza,courge,0.0,-1.0
pasta_pizza,lapereau,0.0,-1.0
pasta_pizza,salmon,0.0,-1.0
pasta_pizza,4,0.0,-1.0
pasta_pizza,cup,0.0,-1.0
pasta_pizza,rye_bread,0.0,-1.0
